snapped_at,price,market_cap,total_volume
2020-08-17 00:00:00 UTC,11901.78 ,219750735622.70 ,19209711614.41 
2020-08-18 00:00:00 UTC,12272.47 ,226536103501.86 ,25481896190.56 
2020-08-19 00:00:00 UTC,11949.61 ,220980135332.21 ,24825715158.71 
2020-08-20 00:00:00 UTC,11733.28 ,216660276172.51 ,23384200655.89 
2020-08-21 00:00:00 UTC,11861.84 ,219044968220.89 ,20353349054.59 
2020-08-22 00:00:00 UTC,11515.12 ,212896669545.75 ,23406354443.01 
2020-08-23 00:00:00 UTC,11676.39 ,215641597239.98 ,19572783953.58 
2020-08-24 00:00:00 UTC,11647.93 ,215347356765.46 ,18467219109.18 
2020-08-25 00:00:00 UTC,11758.83 ,217410678530.36 ,20061559392.10 
2020-08-26 00:00:00 UTC,11350.75 ,209658632328.37 ,23423332918.94 
2020-08-27 00:00:00 UTC,11465.00 ,211778947737.22 ,20869928785.80 
2020-08-28 00:00:00 UTC,11300.40 ,208747591910.16 ,21595917446.04 
2020-08-29 00:00:00 UTC,11519.12 ,212799723684.95 ,19271253870.83 
2020-08-30 00:00:00 UTC,11481.48 ,212114842611.54 ,18415439613.54 
2020-08-31 00:00:00 UTC,11701.00 ,216179629567.18 ,19909556666.60 
2020-09-01 00:00:00 UTC,11672.32 ,215921598551.33 ,21077276617.87 
2020-09-02 00:00:00 UTC,11895.23 ,221315690777.35 ,25232603061.53 
2020-09-03 00:00:00 UTC,11418.25 ,210746091569.71 ,26038738388.80 
2020-09-04 00:00:00 UTC,10197.46 ,188438095255.46 ,49411126240.52 
2020-09-05 00:00:00 UTC,10484.47 ,194040447575.93 ,27623487077.07 
2020-09-06 00:00:00 UTC,10177.79 ,188092098308.35 ,56430042198.69 
2020-09-07 00:00:00 UTC,10260.02 ,189621410257.04 ,28801019507.33 
2020-09-08 00:00:00 UTC,10359.45 ,191501904758.69 ,26560146962.23 
2020-09-09 00:00:00 UTC,10125.01 ,186825391248.73 ,47780699209.09 
2020-09-10 00:00:00 UTC,10230.15 ,188757938083.84 ,21357083446.31 
2020-09-11 00:00:00 UTC,10342.16 ,191180566587.06 ,77545788530.61 
2020-09-12 00:00:00 UTC,10378.22 ,192111562749.93 ,20796810115.95 
2020-09-13 00:00:00 UTC,10439.38 ,192997988416.48 ,19955498078.25 
2020-09-14 00:00:00 UTC,10328.87 ,190922719938.23 ,21057424433.48 
2020-09-15 00:00:00 UTC,10661.10 ,197010021430.24 ,23526143436.49 
2020-09-16 00:00:00 UTC,10787.58 ,199044338127.63 ,23802088944.40 
2020-09-17 00:00:00 UTC,10952.25 ,202524001250.49 ,24459086808.78 
2020-09-18 00:00:00 UTC,10938.00 ,202358479464.19 ,23547167125.34 
2020-09-19 00:00:00 UTC,10927.15 ,202091264904.97 ,20681771888.40 
2020-09-20 00:00:00 UTC,11084.00 ,204994315602.99 ,18334274060.30 
2020-09-21 00:00:00 UTC,10923.33 ,202032519471.27 ,20161733906.96 
2020-09-22 00:00:00 UTC,10439.52 ,193677795064.09 ,23757059692.36 
2020-09-23 00:00:00 UTC,10527.59 ,194731087415.29 ,19866578108.98 
2020-09-24 00:00:00 UTC,10223.78 ,189120580778.46 ,19981974722.35 
2020-09-25 00:00:00 UTC,10726.53 ,198514026300.18 ,21348447554.09 
2020-09-26 00:00:00 UTC,10681.99 ,197616950282.07 ,19119761059.48 
2020-09-27 00:00:00 UTC,10743.19 ,198687083452.04 ,16886146730.05 
2020-09-28 00:00:00 UTC,10765.30 ,199236216251.44 ,17639951627.95 
2020-09-29 00:00:00 UTC,10672.03 ,197720212770.89 ,19869963340.49 
2020-09-30 00:00:00 UTC,10837.52 ,200532996047.59 ,18308943800.64 
2020-10-01 00:00:00 UTC,10770.88 ,199310441688.84 ,18558607662.69 
2020-10-02 00:00:00 UTC,10627.98 ,196617081790.52 ,20889752499.96 
2020-10-03 00:00:00 UTC,10572.67 ,195660035179.73 ,21258724984.48 
2020-10-04 00:00:00 UTC,10546.66 ,195188285650.35 ,16039831144.94 
2020-10-05 00:00:00 UTC,10670.70 ,197494664453.79 ,16029160487.56 
2020-10-06 00:00:00 UTC,10784.95 ,199530129891.09 ,17853484006.27 
2020-10-07 00:00:00 UTC,10605.96 ,196314284797.01 ,19419734685.10 
2020-10-08 00:00:00 UTC,10668.01 ,197575523784.58 ,17222472599.61 
2020-10-09 00:00:00 UTC,10888.67 ,201518932273.68 ,19767968267.46 
2020-10-10 00:00:00 UTC,11063.25 ,204809205392.18 ,19254933802.11 
2020-10-11 00:00:00 UTC,11286.54 ,209268690952.59 ,19496631246.27 
2020-10-12 00:00:00 UTC,11377.81 ,210799352797.14 ,16270141989.73 
2020-10-13 00:00:00 UTC,11543.18 ,213726225963.21 ,20957733313.86 
2020-10-14 00:00:00 UTC,11426.11 ,211576163357.67 ,19556025069.40 
2020-10-15 00:00:00 UTC,11435.57 ,211756280001.14 ,20441486195.02 
2020-10-16 00:00:00 UTC,11495.58 ,212878404236.87 ,20511481706.66 
2020-10-17 00:00:00 UTC,11319.10 ,209993205751.02 ,20436703034.24 
2020-10-18 00:00:00 UTC,11365.81 ,210421523306.69 ,15650920221.10 
2020-10-19 00:00:00 UTC,11495.90 ,212752326976.49 ,15569792414.42 
2020-10-20 00:00:00 UTC,11752.15 ,217391050812.66 ,18121468516.27 
2020-10-21 00:00:00 UTC,11908.71 ,220404884318.98 ,21431994055.83 
2020-10-22 00:00:00 UTC,12806.44 ,236717318526.16 ,29314287990.07 
2020-10-23 00:00:00 UTC,12951.04 ,240257678153.84 ,25070864646.76 
2020-10-24 00:00:00 UTC,12928.07 ,239590543523.72 ,21379873277.59 
2020-10-25 00:00:00 UTC,13106.05 ,242785151288.08 ,19302801174.76 
2020-10-26 00:00:00 UTC,13021.41 ,241326618198.73 ,18998745579.32 
2020-10-27 00:00:00 UTC,13060.79 ,242141178089.61 ,21507619985.69 
2020-10-28 00:00:00 UTC,13655.19 ,253004886697.36 ,23918511528.07 
2020-10-29 00:00:00 UTC,13283.00 ,245661872194.44 ,26825856788.11 
2020-10-30 00:00:00 UTC,13441.88 ,249545455596.33 ,22860841953.83 
2020-10-31 00:00:00 UTC,13537.17 ,250845436637.92 ,23482756915.11 
2020-11-01 00:00:00 UTC,13778.64 ,255329261020.62 ,22691200479.41 
2020-11-02 00:00:00 UTC,13720.36 ,254260250527.50 ,19771957707.94 
2020-11-03 00:00:00 UTC,13558.36 ,251266177558.48 ,22630851230.49 
2020-11-04 00:00:00 UTC,13989.98 ,259277183164.55 ,22602862338.46 
2020-11-05 00:00:00 UTC,14101.72 ,261103557610.75 ,25857225138.47 
2020-11-06 00:00:00 UTC,15553.33 ,288118007577.43 ,36313255719.02 
2020-11-07 00:00:00 UTC,15548.31 ,288563189165.39 ,34523587704.57 
2020-11-08 00:00:00 UTC,14818.46 ,274687727889.98 ,30369855794.73 
2020-11-09 00:00:00 UTC,15496.32 ,287116472704.39 ,24082570971.89 
2020-11-10 00:00:00 UTC,15335.34 ,284292217075.77 ,29501754042.78 
2020-11-11 00:00:00 UTC,15278.71 ,283242342238.51 ,21918753732.67 
2020-11-12 00:00:00 UTC,15686.91 ,291215273242.19 ,23990613793.27 
2020-11-13 00:00:00 UTC,16265.15 ,301529322417.46 ,28001128791.21 
2020-11-14 00:00:00 UTC,16326.81 ,302672502422.09 ,24826304419.56 
2020-11-15 00:00:00 UTC,16095.56 ,298290647831.24 ,22096608221.17 
2020-11-16 00:00:00 UTC,15984.67 ,296277008765.19 ,19184714602.51 
2020-11-17 00:00:00 UTC,16714.40 ,309857769717.03 ,24606359052.38 
2020-11-18 00:00:00 UTC,17651.82 ,327448838765.30 ,31572384445.72 
2020-11-19 00:00:00 UTC,17829.93 ,330792375072.03 ,40089857655.31 
2020-11-20 00:00:00 UTC,17819.76 ,330526082018.53 ,30586797551.71 
2020-11-21 00:00:00 UTC,18628.81 ,345552251091.16 ,28731271104.01 
2020-11-22 00:00:00 UTC,18689.53 ,346623937352.17 ,31201880851.78 
2020-11-23 00:00:00 UTC,18390.61 ,342078349285.10 ,33010231293.96 
2020-11-24 00:00:00 UTC,18360.69 ,340635146714.40 ,33389683851.43 
2020-11-25 00:00:00 UTC,19091.52 ,354209935573.80 ,49429532567.35 
2020-11-26 00:00:00 UTC,18753.29 ,348158099247.16 ,32146102840.28 
2020-11-27 00:00:00 UTC,17138.03 ,317999016791.45 ,48738957776.52 
2020-11-28 00:00:00 UTC,17140.28 ,318057301370.38 ,30680336583.34 
2020-11-29 00:00:00 UTC,17718.97 ,328812520405.74 ,24501260966.05 
2020-11-30 00:00:00 UTC,18169.95 ,336495192223.01 ,23940328528.71 
2020-12-01 00:00:00 UTC,19609.52 ,363927715778.69 ,36160827241.44 
2020-12-02 00:00:00 UTC,18857.42 ,349587593227.14 ,38614628143.57 
2020-12-03 00:00:00 UTC,19208.40 ,356517705143.29 ,28923102074.83 
2020-12-04 00:00:00 UTC,19435.20 ,360661550057.30 ,24342606870.71 
2020-12-05 00:00:00 UTC,18711.23 ,347850442856.64 ,26369871383.26 
2020-12-06 00:00:00 UTC,19139.11 ,355244908734.65 ,23333284386.27 
2020-12-07 00:00:00 UTC,19325.55 ,358762118305.11 ,21832193872.70 
2020-12-08 00:00:00 UTC,19198.81 ,356587934226.10 ,22034483383.95 
2020-12-09 00:00:00 UTC,18336.51 ,340435142947.91 ,26799991795.56 
2020-12-10 00:00:00 UTC,18564.99 ,344693077429.97 ,29806757748.85 
2020-12-11 00:00:00 UTC,18262.06 ,339714540194.35 ,24092658533.60 
2020-12-12 00:00:00 UTC,18058.03 ,335310805699.29 ,26080197328.25 
2020-12-13 00:00:00 UTC,18807.10 ,349235537025.79 ,21918803313.73 
2020-12-14 00:00:00 UTC,19151.13 ,355642790361.32 ,23550581096.07 
2020-12-15 00:00:00 UTC,19259.97 ,357681110300.36 ,21638023119.82 
2020-12-16 00:00:00 UTC,19432.36 ,360542942204.96 ,24173322660.11 
2020-12-17 00:00:00 UTC,21317.66 ,396179736655.64 ,39062639738.05 
2020-12-18 00:00:00 UTC,22805.66 ,423587689809.28 ,60693764158.56 
2020-12-19 00:00:00 UTC,23120.57 ,429459534590.42 ,37000188847.41 
2020-12-20 00:00:00 UTC,23863.85 ,443289431125.46 ,35252972899.69 
2020-12-21 00:00:00 UTC,23518.32 ,436893169132.71 ,32907758817.84 
2020-12-22 00:00:00 UTC,22840.99 ,424329939581.78 ,38423396405.39 
2020-12-23 00:00:00 UTC,23794.79 ,441752551013.19 ,38733771616.27 
2020-12-24 00:00:00 UTC,23308.13 ,433051601800.69 ,42917744239.82 
2020-12-25 00:00:00 UTC,23760.29 ,441614502954.16 ,36826373658.97 
2020-12-26 00:00:00 UTC,24671.11 ,458416319552.32 ,36622874229.83 
2020-12-27 00:00:00 UTC,26476.13 ,491978602969.93 ,41995154622.74 
2020-12-28 00:00:00 UTC,26423.23 ,493427450341.26 ,56654980595.93 
2020-12-29 00:00:00 UTC,27125.38 ,503712223153.67 ,42186521237.47 
2020-12-30 00:00:00 UTC,27424.54 ,509680257177.05 ,38081840205.60 
2020-12-31 00:00:00 UTC,28837.29 ,535967306917.84 ,43341140482.28 
2021-01-01 00:00:00 UTC,29022.42 ,539438036435.67 ,43503516563.29 
2021-01-02 00:00:00 UTC,29352.13 ,545593282215.25 ,34089717988.09 
2021-01-03 00:00:00 UTC,32163.82 ,597887713053.58 ,57273436641.22 
2021-01-04 00:00:00 UTC,33008.23 ,613616917625.70 ,178894068361.35 
2021-01-05 00:00:00 UTC,31515.58 ,585726270248.79 ,74657165356.23 
2021-01-06 00:00:00 UTC,34082.21 ,633651671519.40 ,67420500715.52 
2021-01-07 00:00:00 UTC,36933.52 ,682743683563.07 ,71027195897.95 
2021-01-08 00:00:00 UTC,39547.08 ,735339707368.33 ,78642959829.49 
2021-01-09 00:00:00 UTC,40815.96 ,758971014787.36 ,82846468856.35 
2021-01-10 00:00:00 UTC,40296.53 ,749347201462.64 ,55921808671.54 
2021-01-11 00:00:00 UTC,38397.90 ,714078952009.02 ,73381123612.69 
2021-01-12 00:00:00 UTC,35669.91 ,663380898829.01 ,111691569520.11 
2021-01-13 00:00:00 UTC,33938.34 ,629751630408.41 ,68954134557.37 
2021-01-14 00:00:00 UTC,37456.01 ,696668634091.34 ,65278944793.98 
2021-01-15 00:00:00 UTC,39232.75 ,729751433670.09 ,57519444621.69 
2021-01-16 00:00:00 UTC,36787.52 ,684304915288.23 ,63450740093.03 
2021-01-17 00:00:00 UTC,36254.71 ,674660879866.02 ,55054325262.44 
2021-01-18 00:00:00 UTC,35804.26 ,672291934493.44 ,50749258739.19 
2021-01-19 00:00:00 UTC,36595.46 ,682647247200.10 ,46769030146.77 
2021-01-20 00:00:00 UTC,36104.86 ,671734819189.10 ,51736994549.01 
2021-01-21 00:00:00 UTC,35587.49 ,662434464441.26 ,58406615612.07 
2021-01-22 00:00:00 UTC,30913.70 ,575205510268.13 ,69415314297.67 
2021-01-23 00:00:00 UTC,32957.91 ,613271077002.48 ,69549742252.37 
2021-01-24 00:00:00 UTC,32068.09 ,596744391345.35 ,43575409684.64 
2021-01-25 00:00:00 UTC,32273.52 ,600595408892.20 ,42810544126.18 
2021-01-26 00:00:00 UTC,32375.32 ,602517850752.03 ,50410553261.41 
2021-01-27 00:00:00 UTC,32582.11 ,606573549809.83 ,48489676580.41 
2021-01-28 00:00:00 UTC,30445.53 ,566661443732.41 ,51514291052.43 
2021-01-29 00:00:00 UTC,33128.35 ,616625386428.24 ,51075972572.46 
2021-01-30 00:00:00 UTC,34150.82 ,635688668063.59 ,97468515525.42 
2021-01-31 00:00:00 UTC,34199.52 ,636624676861.26 ,52001249491.11 
2021-02-01 00:00:00 UTC,33064.79 ,615013848827.35 ,42488649643.23 
2021-02-02 00:00:00 UTC,33405.99 ,621908231690.14 ,49268860242.67 
2021-02-03 00:00:00 UTC,35485.99 ,660664104637.49 ,50730704376.61 
2021-02-04 00:00:00 UTC,37494.72 ,695794870715.53 ,49762137494.21 
2021-02-05 00:00:00 UTC,36816.51 ,686453802173.38 ,54494811707.23 
2021-02-06 00:00:00 UTC,38007.83 ,706320162928.66 ,47446256481.71 
2021-02-07 00:00:00 UTC,39279.41 ,732453192636.72 ,57076868562.49 
2021-02-08 00:00:00 UTC,38833.34 ,723434796637.74 ,53802559038.81 
2021-02-09 00:00:00 UTC,46307.57 ,862413737410.92 ,86994225365.23 
2021-02-10 00:00:00 UTC,46569.56 ,867164581003.36 ,78828431117.06 
2021-02-11 00:00:00 UTC,44848.69 ,839561451461.06 ,70000356395.82 
2021-02-12 00:00:00 UTC,47815.96 ,890629045243.60 ,66187179918.89 
2021-02-13 00:00:00 UTC,47414.19 ,880620921496.08 ,61942185129.00 
2021-02-14 00:00:00 UTC,46941.29 ,874425017687.08 ,55312381649.34 
2021-02-15 00:00:00 UTC,48607.87 ,905515462577.00 ,57738376570.13 
2021-02-16 00:00:00 UTC,47898.49 ,892345220938.28 ,61061855793.76 
2021-02-17 00:00:00 UTC,49238.14 ,917339726314.70 ,64141133353.98 
2021-02-18 00:00:00 UTC,52143.68 ,971516568847.58 ,68478739131.43 
2021-02-19 00:00:00 UTC,51733.08 ,963911356673.46 ,58486508605.56 
2021-02-20 00:00:00 UTC,56038.73 ,1044189900351.58 ,71397235196.84 
2021-02-21 00:00:00 UTC,56377.63 ,1050555931433.14 ,77351787996.10 
2021-02-22 00:00:00 UTC,57669.30 ,1075380337357.91 ,61223272210.96 
2021-02-23 00:00:00 UTC,54410.86 ,1012091985973.46 ,101532021847.07 
2021-02-24 00:00:00 UTC,48691.89 ,904133801444.53 ,116689607925.81 
2021-02-25 00:00:00 UTC,49849.38 ,929081504353.55 ,73140585468.97 
2021-02-26 00:00:00 UTC,46992.67 ,875883932252.44 ,60355381275.55 
2021-02-27 00:00:00 UTC,46551.49 ,869070614247.86 ,74357197463.71 
2021-02-28 00:00:00 UTC,46653.53 ,869649724200.58 ,50989764248.83 
2021-03-01 00:00:00 UTC,44970.16 ,838307614585.19 ,59679588927.08 
2021-03-02 00:00:00 UTC,49787.34 ,928146793676.43 ,63218569171.60 
2021-03-03 00:00:00 UTC,48532.24 ,905413239164.91 ,53499537416.82 
2021-03-04 00:00:00 UTC,50577.46 ,942969910364.18 ,59212268141.17 
2021-03-05 00:00:00 UTC,48727.45 ,908517236707.54 ,60749587836.17 
2021-03-06 00:00:00 UTC,49091.81 ,911379300053.35 ,56568112294.27 
2021-03-07 00:00:00 UTC,49019.37 ,916504852500.39 ,41478786533.38 
2021-03-08 00:00:00 UTC,51313.09 ,955040794770.14 ,46146324828.48 
2021-03-09 00:00:00 UTC,52328.54 ,974195000547.44 ,53568946625.62 
2021-03-10 00:00:00 UTC,54700.27 ,1018978819157.41 ,57418251743.06 
2021-03-11 00:00:00 UTC,56020.49 ,1044805904677.55 ,63560545036.80 
2021-03-12 00:00:00 UTC,57788.87 ,1077836070933.28 ,64605228617.76 
2021-03-13 00:00:00 UTC,57353.86 ,1069776383193.86 ,59984971691.81 
2021-03-14 00:00:00 UTC,61315.20 ,1145191373521.59 ,67332756651.28 
2021-03-15 00:00:00 UTC,59428.97 ,1111684638819.07 ,48104078384.27 
2021-03-16 00:00:00 UTC,55805.33 ,1049197142851.56 ,70594488699.71 
2021-03-17 00:00:00 UTC,56830.25 ,1060221966894.74 ,63219904254.35 
2021-03-18 00:00:00 UTC,59014.93 ,1101028543248.46 ,63368268626.28 
2021-03-19 00:00:00 UTC,57922.41 ,1081065767945.86 ,58387006275.73 
2021-03-20 00:00:00 UTC,58243.27 ,1086741150606.81 ,51948388930.76 
2021-03-21 00:00:00 UTC,58376.16 ,1090022321077.50 ,54549112635.67 
2021-03-22 00:00:00 UTC,57573.54 ,1074356788297.17 ,55664123837.60 
2021-03-23 00:00:00 UTC,54370.14 ,1020641820438.66 ,62001716794.84 
2021-03-24 00:00:00 UTC,54584.87 ,1017637245492.01 ,60383378707.05 
2021-03-25 00:00:00 UTC,52526.87 ,982797427007.26 ,73029051195.05 
2021-03-26 00:00:00 UTC,51416.91 ,959155260366.74 ,63401640502.56 
2021-03-27 00:00:00 UTC,55033.10 ,1027209990794.89 ,55442557956.15 
2021-03-28 00:00:00 UTC,55832.42 ,1042184275332.64 ,47285749218.67 
2021-03-29 00:00:00 UTC,55728.10 ,1039333584621.14 ,49315845081.42 
2021-03-30 00:00:00 UTC,57634.93 ,1075942162536.99 ,57387039705.47 
2021-03-31 00:00:00 UTC,58668.63 ,1095293012032.84 ,52387542500.62 
2021-04-01 00:00:00 UTC,58817.37 ,1098127310946.89 ,57495844477.92 
2021-04-02 00:00:00 UTC,58801.19 ,1098583823874.23 ,54320681400.57 
2021-04-03 00:00:00 UTC,59060.03 ,1103133931136.55 ,52224918752.08 
2021-04-04 00:00:00 UTC,57060.41 ,1067101827372.95 ,52067853987.60 
2021-04-05 00:00:00 UTC,58228.80 ,1087344280109.68 ,46156767978.18 
2021-04-06 00:00:00 UTC,58706.82 ,1096202611389.95 ,54670173277.09 
2021-04-07 00:00:00 UTC,58062.18 ,1084341670320.81 ,61497704158.14 
2021-04-08 00:00:00 UTC,56134.42 ,1050759681844.60 ,67617613532.43 
2021-04-09 00:00:00 UTC,58065.64 ,1083362883828.11 ,48714359354.07 
2021-04-10 00:00:00 UTC,58152.99 ,1085794662404.73 ,45880879041.76 
2021-04-11 00:00:00 UTC,59979.39 ,1116221525334.32 ,61788197398.74 
2021-04-12 00:00:00 UTC,59988.02 ,1120606689450.47 ,46792500386.97 
2021-04-13 00:00:00 UTC,59911.02 ,1118532902101.52 ,55994558888.52 
2021-04-14 00:00:00 UTC,63576.68 ,1187737045885.17 ,71993120011.18 
2021-04-15 00:00:00 UTC,62807.12 ,1173412921929.88 ,80157135507.59 
2021-04-16 00:00:00 UTC,63179.77 ,1179561609816.93 ,60495376851.28 
2021-04-17 00:00:00 UTC,61497.30 ,1149602869702.26 ,86260673269.77 
2021-04-18 00:00:00 UTC,60273.87 ,1125592412523.22 ,63808212132.54 
2021-04-19 00:00:00 UTC,56288.95 ,1053618163309.57 ,102065957642.23 
2021-04-20 00:00:00 UTC,55721.17 ,1043148020633.03 ,66156275209.80 
2021-04-21 00:00:00 UTC,56294.73 ,1055145534127.33 ,68166802215.76 
2021-04-22 00:00:00 UTC,54190.07 ,1012699264345.65 ,56115370322.14 
2021-04-23 00:00:00 UTC,51965.57 ,971174701492.85 ,77897442831.72 
2021-04-24 00:00:00 UTC,51191.12 ,956744203682.22 ,91138220375.46 
2021-04-25 00:00:00 UTC,50133.11 ,937014999515.39 ,49296256745.65 
2021-04-26 00:00:00 UTC,48981.44 ,915533819859.14 ,46233432154.23 
2021-04-27 00:00:00 UTC,53978.81 ,1008389773189.79 ,60226926859.92 
2021-04-28 00:00:00 UTC,54991.81 ,1027617870421.65 ,48468560013.14 
2021-04-29 00:00:00 UTC,54810.61 ,1024625833392.24 ,48072930663.01 
2021-04-30 00:00:00 UTC,53596.70 ,1001973605935.39 ,46958036373.36 
2021-05-01 00:00:00 UTC,57828.51 ,1082721727348.04 ,53879045974.43 
2021-05-02 00:00:00 UTC,57812.97 ,1080897634123.29 ,43967070045.82 
2021-05-03 00:00:00 UTC,56600.75 ,1057850321948.54 ,39072664393.93 
2021-05-04 00:00:00 UTC,57200.30 ,1069571255195.51 ,54132470274.08 
2021-05-05 00:00:00 UTC,53464.37 ,999775008412.37 ,71296763919.13 
2021-05-06 00:00:00 UTC,57432.10 ,1070969079353.53 ,72158368257.55 
2021-05-07 00:00:00 UTC,56507.76 ,1056801053574.51 ,87510802710.78 
2021-05-08 00:00:00 UTC,57361.57 ,1072831991777.40 ,68154805947.09 
2021-05-09 00:00:00 UTC,58771.88 ,1099271802311.49 ,66812167538.23 
2021-05-10 00:00:00 UTC,58213.93 ,1088903483393.30 ,67906284080.61 
2021-05-11 00:00:00 UTC,55901.67 ,1045714370754.16 ,76672978747.69 
2021-05-12 00:00:00 UTC,56928.97 ,1064993057463.88 ,67726708140.57 
2021-05-13 00:00:00 UTC,50004.76 ,935512493150.83 ,75523928654.34 
2021-05-14 00:00:00 UTC,49972.80 ,934964766185.96 ,104203551167.94 
2021-05-15 00:00:00 UTC,49913.26 ,935962705739.44 ,56820196964.51 
2021-05-16 00:00:00 UTC,46780.90 ,875321252276.11 ,62896879696.15 
2021-05-17 00:00:00 UTC,46585.06 ,871695620615.75 ,70636455913.96 
2021-05-18 00:00:00 UTC,43780.83 ,819256623328.73 ,84054878923.85 
2021-05-19 00:00:00 UTC,43091.04 ,800545278567.69 ,65037066859.12 
2021-05-20 00:00:00 UTC,37287.39 ,697785056487.61 ,141151477374.61 
2021-05-21 00:00:00 UTC,40437.73 ,759679496751.28 ,95001812130.51 
2021-05-22 00:00:00 UTC,37339.63 ,698762712553.73 ,88706010988.29 
2021-05-23 00:00:00 UTC,37520.32 ,702143968883.52 ,61178935273.65 
2021-05-24 00:00:00 UTC,34977.53 ,654558962027.58 ,84358034875.51 
2021-05-25 00:00:00 UTC,38642.44 ,723143072419.72 ,71163197727.34 
2021-05-26 00:00:00 UTC,38210.81 ,715248689989.89 ,48724794157.99 
2021-05-27 00:00:00 UTC,39406.93 ,737668726732.38 ,47026386118.47 
2021-05-28 00:00:00 UTC,38642.90 ,723137484747.15 ,40836817155.72 
2021-05-29 00:00:00 UTC,35710.22 ,668521654364.67 ,49991590067.74 
2021-05-30 00:00:00 UTC,34775.08 ,654239808356.66 ,43184025044.77 
2021-05-31 00:00:00 UTC,35714.75 ,668664301773.54 ,30650274657.70 
2021-06-01 00:00:00 UTC,37340.68 ,699138611681.30 ,37950798680.48 
2021-06-02 00:00:00 UTC,36680.07 ,688726381047.18 ,33536905027.71 
2021-06-03 00:00:00 UTC,37685.72 ,704531333543.39 ,31240691604.20 
2021-06-04 00:00:00 UTC,39151.32 ,733150718114.46 ,33396718844.56 
2021-06-05 00:00:00 UTC,36938.72 ,691747462828.36 ,39345490149.31 
2021-06-06 00:00:00 UTC,35546.99 ,662913486273.34 ,34068172835.77 
2021-06-07 00:00:00 UTC,35834.47 ,671131079523.73 ,27689283070.84 
2021-06-08 00:00:00 UTC,33451.38 ,626527049947.84 ,33345528753.34 
2021-06-09 00:00:00 UTC,33557.15 ,629018966290.40 ,46727462986.37 
2021-06-10 00:00:00 UTC,37553.64 ,705292677171.46 ,54511387836.11 
2021-06-11 00:00:00 UTC,36903.30 ,691681868464.47 ,42952476854.83 
2021-06-12 00:00:00 UTC,37289.43 ,698528023663.53 ,36358044262.71 
2021-06-13 00:00:00 UTC,35666.15 ,668148892256.36 ,35710196743.32 
2021-06-14 00:00:00 UTC,39147.71 ,733402631079.12 ,38185633278.29 
2021-06-15 00:00:00 UTC,40624.51 ,761104314502.29 ,45836408439.45 
2021-06-16 00:00:00 UTC,40378.20 ,756522207420.35 ,36706248352.24 
2021-06-17 00:00:00 UTC,38321.45 ,718016373177.29 ,36563438889.79 
2021-06-18 00:00:00 UTC,38193.62 ,715652442155.13 ,36330237284.42 
2021-06-19 00:00:00 UTC,35881.11 ,673761687974.49 ,35162612172.75 
2021-06-20 00:00:00 UTC,35581.64 ,666901325910.37 ,28858979691.79 
2021-06-21 00:00:00 UTC,35787.08 ,670634370556.61 ,35609127163.62 
2021-06-22 00:00:00 UTC,31711.94 ,598335733135.87 ,51873870276.52 
2021-06-23 00:00:00 UTC,32507.74 ,606580031922.72 ,57443014757.92 
2021-06-24 00:00:00 UTC,33702.62 ,631634847766.23 ,39798236962.44 
2021-06-25 00:00:00 UTC,34675.45 ,650340461975.81 ,31862051544.35 
2021-06-26 00:00:00 UTC,31943.14 ,598703019611.45 ,38635245431.36 
2021-06-27 00:00:00 UTC,32023.97 ,600235334320.82 ,36873109419.90 
2021-06-28 00:00:00 UTC,34607.29 ,649262127990.38 ,34335452117.33 
2021-06-29 00:00:00 UTC,34556.84 ,647741224116.93 ,32453802891.02 
2021-06-30 00:00:00 UTC,35968.99 ,674231340724.41 ,35121257875.55 
2021-07-01 00:00:00 UTC,35171.49 ,660200427590.48 ,31024153846.88 
2021-07-02 00:00:00 UTC,33677.57 ,629863895571.75 ,29129630236.14 
2021-07-03 00:00:00 UTC,33950.79 ,633684390025.56 ,25084046353.17 
2021-07-04 00:00:00 UTC,34729.89 ,650382046624.65 ,22986053604.70 
2021-07-05 00:00:00 UTC,35394.21 ,663571591568.20 ,22727930417.75 
2021-07-06 00:00:00 UTC,33928.13 ,636061920914.83 ,25894820184.75 
2021-07-07 00:00:00 UTC,34149.99 ,640405812761.69 ,26106856611.92 
2021-07-08 00:00:00 UTC,33932.25 ,636246944189.26 ,23692220470.14 
2021-07-09 00:00:00 UTC,32933.58 ,617861633771.99 ,29065577052.30 
2021-07-10 00:00:00 UTC,33971.30 ,637000370375.47 ,24282108111.22 
2021-07-11 00:00:00 UTC,33704.54 ,632185737683.15 ,20558304483.59 
2021-07-12 00:00:00 UTC,34299.94 ,643335853171.13 ,17798828844.27 
2021-07-13 00:00:00 UTC,33262.65 ,623350567666.98 ,21683885320.61 
2021-07-14 00:00:00 UTC,32676.38 ,613002045101.37 ,19932531699.62 
2021-07-15 00:00:00 UTC,32878.50 ,616691143979.96 ,21779069066.45 
2021-07-16 00:00:00 UTC,31726.04 ,595342431373.86 ,21557729227.28 
2021-07-17 00:00:00 UTC,31399.65 ,588495008675.52 ,22671859962.66 
2021-07-18 00:00:00 UTC,31588.67 ,592581931071.21 ,17715455994.79 
2021-07-19 00:00:00 UTC,31919.39 ,597872278369.11 ,17742105807.90 
2021-07-20 00:00:00 UTC,30928.21 ,580252472382.71 ,20095540828.30 
2021-07-21 00:00:00 UTC,29971.90 ,561743228116.55 ,23000299061.90 
